net,sta,seedchan,location,lat,lon,elev,samplerate,staname
"UW","TREE","HHZ","","42.7258","-120.8934","1887",,"Summer Lake, OR, USA"
"UW","SWID","ENZ","","48.01285","-122.41101","62",,"South Whidbey SD ANSS-SMO"
"UW","WISC","ENE","","47.609258","-122.175529","56",,"Wilburton Center ANSS-SMO"
"NP","7034","HNE","","47.56918","-122.62716","10",,"Fire Station, Bremerton, WA"
"NP","7034","HNN","","47.56918","-122.62716","10",,"Fire Station, Bremerton, WA"
"NP","7034","HNZ","","47.56918","-122.62716","10",,"Fire Station, Bremerton, WA"
"NP","7038","HNE","","46.98424","-122.9105","58",,"Fire Station, Tumwater, Wa"
"NP","7038","HNN","","46.98424","-122.9105","58",,"Fire Station, Tumwater, Wa"
"UW","WISC","ENN","","47.609258","-122.175529","56",,"Wilburton Center ANSS-SMO"
"NP","7038","HNZ","","46.98424","-122.9105","58",,"Fire Station, Tumwater, Wa"
"NP","7039","HNE","","47.46771","-123.84666","56",,"FS Ranger Station, Quinault, WA"
"NP","7039","HNN","","47.46771","-123.84666","56",,"FS Ranger Station, Quinault, WA"
"NP","7039","HNZ","","47.46771","-123.84666","56",,"FS Ranger Station, Quinault, WA"
"NP","7041","HNE","","48.11517","-123.43676","10",,"Fire Station, Port Angeles, WA"
"NP","7041","HNN","","48.11517","-123.43676","10",,"Fire Station, Port Angeles, WA"
"NP","7041","HNZ","","48.11517","-123.43676","10",,"Fire Station, Port Angeles, WA"
"NP","7206","HNE","","48.18038","-116.99836","639",,"Albeni Falls Dam, ID"
"NP","7206","HNN","","48.18038","-116.99836","639",,"Albeni Falls Dam, ID"
"NP","7206","HNZ","","48.18038","-116.99836","639",,"Albeni Falls Dam, ID"
"UW","GMW","ENE","","47.54773","-122.78759","506",,"Gold Mt."
"UW","GMW","ENN","","47.54773","-122.78759","506",,"Gold Mt."
"UW","GMW","ENZ","","47.54773","-122.78759","506",,"Gold Mt."
"UW","GMW","EHZ","","47.54773","-122.78759","506",,"Gold Mt."
"NP","7037","HN2","","47.66547","-122.39689","1.478231",,"Fire Station, Anacortes, WA"
"NP","7037","HN3","","47.66547","-122.39689","1.478231",,"Fire Station, Anacortes, WA"
"NP","7037","HNZ","","47.66547","-122.39689","1.478231",,"Fire Station, Anacortes, WA"
"NV","NCBC","HHE","","48.4275","-126.1752","-398",,"Barkley Canyon, BC"
"NV","NCBC","HHN","","48.4275","-126.1752","-398",,"Barkley Canyon, BC"
"NV","NCBC","HHZ","","48.4275","-126.1752","-398",,"Barkley Canyon, BC"
"NV","NCBC","HNE","","48.4275","-126.1752","-398",,"Barkley Canyon, BC"
"UW","WISC","ENZ","","47.609258","-122.175529","56",,"Wilburton Center ANSS-SMO"
"NV","NCBC","HNN","","48.4275","-126.1752","-398",,"Barkley Canyon, BC"
"NV","NCBC","HNZ","","48.4275","-126.1752","-398",,"Barkley Canyon, BC"
"NV","NCBC","MHE","","48.4275","-126.1752","-398",,"Barkley Canyon, BC"
"NV","NCBC","MHN","","48.4275","-126.1752","-398",,"Barkley Canyon, BC"
"NV","NCBC","MHZ","","48.4275","-126.1752","-398",,"Barkley Canyon, BC"
"NV","NCBC","MNN","","48.4275","-126.1752","-398",,"Barkley Canyon, BC"
"NV","NCBC","MNZ","","48.4275","-126.1752","-398",,"Barkley Canyon, BC"
"UO","FHAC","ENE","","44.33858","-121.33952","811",,"Terrebonne, OR, USA"
"UO","FHAC","ENN","","44.33858","-121.33952","811",,"Terrebonne, OR, USA"
"UO","FHAC","ENZ","","44.33858","-121.33952","811",,"Terrebonne, OR, USA"
"UO","FHAC","HHE","","44.33858","-121.33952","811",,"Terrebonne, OR, USA"
"UO","FHAC","HHN","","44.33858","-121.33952","811",,"Terrebonne, OR, USA"
"UO","FHAC","HHZ","","44.33858","-121.33952","811",,"Terrebonne, OR, USA"
"UO","LAIR","ENE","","43.16148","-123.93143","127.8",,"Myrtle Point, OR, USA"
"UO","LAIR","ENN","","43.16148","-123.93143","127.8",,"Myrtle Point, OR, USA"
"UO","LAIR","ENZ","","43.16148","-123.93143","127.8",,"Myrtle Point, OR, USA"
"UO","LAIR","HHE","","43.16148","-123.93143","127.8",,"Myrtle Point, OR, USA"
"UO","LAIR","HHN","","43.16148","-123.93143","127.8",,"Myrtle Point, OR, USA"
"UO","LAIR","HHZ","","43.16148","-123.93143","127.8",,"Myrtle Point, OR, USA"
"UO","ROGE","ENE","","42.69548","-123.6654","989",,"Galice, OR, USA"
"UO","ROGE","ENN","","42.69548","-123.6654","989",,"Galice, OR, USA"
"UO","ROGE","ENZ","","42.69548","-123.6654","989",,"Galice, OR, USA"
"UO","ROGE","HHE","","42.69548","-123.6654","989",,"Galice, OR, USA"
"UO","ROGE","HHN","","42.69548","-123.6654","989",,"Galice, OR, USA"
"UO","ROGE","HHZ","","42.69548","-123.6654","989",,"Galice, OR, USA"
"UO","TOOM","ENE","","43.28485","-121.23466","1541",,"Fort Rock, OR, USA"
"UO","TOOM","ENN","","43.28485","-121.23466","1541",,"Fort Rock, OR, USA"
"UO","TOOM","ENZ","","43.28485","-121.23466","1541",,"Fort Rock, OR, USA"
"UO","TOOM","HHE","","43.28485","-121.23466","1541",,"Fort Rock, OR, USA"
"UO","TOOM","HHN","","43.28485","-121.23466","1541",,"Fort Rock, OR, USA"
"UO","TOOM","HHZ","","43.28485","-121.23466","1541",,"Fort Rock, OR, USA"
"UO","WLOO","ENE","","44.52342","-122.73769","284",,"Lebanon, OR, USA"
"US","BMO","BH1","00","44.8525","-117.306","1154",,"Blue Mountains Array (Baker), Oregon, USA"
"US","BMO","BH2","00","44.8525","-117.306","1154",,"Blue Mountains Array (Baker), Oregon, USA"
"US","BMO","BHZ","00","44.8525","-117.306","1154",,"Blue Mountains Array (Baker), Oregon, USA"
"US","HAWA","BH1","00","46.3925","-119.5327","364",,"Hanford, Washington, USA"
"US","HAWA","BH2","00","46.3925","-119.5327","364",,"Hanford, Washington, USA"
"US","HAWA","BHZ","00","46.3925","-119.5327","364",,"Hanford, Washington, USA"
"US","HLID","BH1","00","43.5625","-114.4138","1772",,"Hailey, Idaho, USA"
"US","HLID","BH2","00","43.5625","-114.4138","1772",,"Hailey, Idaho, USA"
"UO","WLOO","ENN","","44.52342","-122.73769","284",,"Lebanon, OR, USA"
"UO","WLOO","ENZ","","44.52342","-122.73769","284",,"Lebanon, OR, USA"
"UO","WLOO","HHE","","44.52342","-122.73769","284",,"Lebanon, OR, USA"
"UO","WLOO","HHN","","44.52342","-122.73769","284",,"Lebanon, OR, USA"
"UO","WLOO","HHZ","","44.52342","-122.73769","284",,"Lebanon, OR, USA"
"UO","WOOD","ENE","","42.21795","-122.30463","1437",,"Lake of the Woods, OR, USA"
"UO","WOOD","ENN","","42.21795","-122.30463","1437",,"Lake of the Woods, OR, USA"
"UO","WOOD","ENZ","","42.21795","-122.30463","1437",,"Lake of the Woods, OR, USA"
"UO","WOOD","HHE","","42.21795","-122.30463","1437",,"Lake of the Woods, OR, USA"
"UO","WOOD","HHN","","42.21795","-122.30463","1437",,"Lake of the Woods, OR, USA"
"UO","WOOD","HHZ","","42.21795","-122.30463","1437",,"Lake of the Woods, OR, USA"
"UW","ALCT","ENE","","47.6469","-122.0377","55",,"Alcott School, Redmond ANSS-SMO"
"UW","ALCT","ENN","","47.6469","-122.0377","55",,"Alcott School, Redmond ANSS-SMO"
"UW","ALCT","ENZ","","47.6469","-122.0377","55",,"Alcott School, Redmond ANSS-SMO"
"UW","WA2","EHZ","","46.75519","-119.56681","244",,"Wahluke Slope previous ISC code: WAH2"
"UW","WA2","ENE","","46.75519","-119.56681","244",,"Wahluke Slope previous ISC code: WAH2"
"UW","WA2","ENN","","46.75519","-119.56681","244",,"Wahluke Slope previous ISC code: WAH2"
"UW","WA2","ENZ","","46.75519","-119.56681","244",,"Wahluke Slope previous ISC code: WAH2"
"UW","WA2","HHE","","46.75519","-119.56681","244",,"Wahluke Slope previous ISC code: WAH2"
"UW","WA2","HHN","","46.75519","-119.56681","244",,"Wahluke Slope previous ISC code: WAH2"
"UW","WA2","HHZ","","46.75519","-119.56681","244",,"Wahluke Slope previous ISC code: WAH2"
"CN","PFB","HHE","","48.575","-124.4444","465",,"PORT RENFREW, BC"
"CN","PFB","HHN","","48.575","-124.4444","465",,"PORT RENFREW, BC"
"CN","PFB","HHZ","","48.575","-124.4444","465",,"PORT RENFREW, BC"
"UW","MARY","ENE","","47.66195","-122.12142","13",,"Marymoor Park ANSS-SMO"
"UW","MARY","ENN","","47.66195","-122.12142","13",,"Marymoor Park ANSS-SMO"
"UW","MARY","ENZ","","47.66195","-122.12142","13",,"Marymoor Park ANSS-SMO"
"US","HLID","BHZ","00","43.5625","-114.4138","1772",,"Hailey, Idaho, USA"
"US","NEW","BH1","00","48.2642","-117.1227","760",,"Newport, Washington, USA"
"US","NEW","BH2","00","48.2642","-117.1227","760",,"Newport, Washington, USA"
"US","NEW","BHZ","00","48.2642","-117.1227","760",,"Newport, Washington, USA"
"US","NLWA","BH1","00","47.3917","-123.8691","640",,"Neilton Lookout, Washington, USA"
"US","NLWA","BH2","00","47.3917","-123.8691","640",,"Neilton Lookout, Washington, USA"
"CC","PR04","BHE","","46.92975","-121.988525","910",,"Puyallup River 04"
"CC","PR04","BHN","","46.92975","-121.988525","910",,"Puyallup River 04"
"CC","PR04","BHZ","","46.92975","-121.988525","910",,"Puyallup River 04"
"CC","PR05","BHE","","46.841723","-121.948863","1553",,"Puyallup River 05"
"CC","PR05","BHN","","46.841723","-121.948863","1553",,"Puyallup River 05"
"CC","PR05","BHZ","","46.841723","-121.948863","1553",,"Puyallup River 05"
"UW","UGAP5","EHZ","","46.52662","-120.46553","435",,"Union Gap 5, WA, USA"
"UW","UGAP6","EHE","","46.52662","-120.46637","435",,"Union Gap 5, WA, USA"
"UW","UGAP6","EHN","","46.52662","-120.46637","435",,"Union Gap 5, WA, USA"
"UW","UGAP6","EHZ","","46.52662","-120.46637","435",,"Union Gap 5, WA, USA"
"UW","UGAP2","EHE","","46.52602","-120.464043","429",,"Union Gap 2, WA, USA"
"UW","UGAP2","EHN","","46.52602","-120.464043","429",,"Union Gap 2, WA, USA"
"UW","UGAP2","EHZ","","46.52602","-120.464043","429",,"Union Gap 2, WA, USA"
"UW","UGAP2","HNE","","46.52602","-120.464043","429",,"Union Gap 2, WA, USA"
"UW","UGAP2","HNN","","46.52602","-120.464043","429",,"Union Gap 2, WA, USA"
"UW","UGAP2","HNZ","","46.52602","-120.464043","429",,"Union Gap 2, WA, USA"
"UW","UGAP3","EHE","","46.527641","-120.465637","465",,"Union Gap 3, WA, USA"
"UW","UGAP3","EHN","","46.527641","-120.465637","465",,"Union Gap 3, WA, USA"
"UW","UGAP3","EHZ","","46.527641","-120.465637","465",,"Union Gap 3, WA, USA"
"UW","YA2","EHZ","","46.52652","-120.531181","652",,"Yakima"
"UW","UGAP3","HNE","","46.527641","-120.465637","465",,"Union Gap 3, WA, USA"
"UW","UGAP3","HNN","","46.527641","-120.465637","465",,"Union Gap 3, WA, USA"
"UW","UGAP3","HNZ","","46.527641","-120.465637","465",,"Union Gap 3, WA, USA"
"UW","UGAP5","EHE","","46.52662","-120.46553","435",,"Union Gap 5, WA, USA"
"UW","UGAP5","EHN","","46.52662","-120.46553","435",,"Union Gap 5, WA, USA"
"US","NLWA","BHZ","00","47.3917","-123.8691","640",,"Neilton Lookout, Washington, USA"
"US","WVOR","BH1","00","42.4339","-118.6367","1344",,"Wild Horse Valley, Oregon, USA"
"US","WVOR","BH2","00","42.4339","-118.6367","1344",,"Wild Horse Valley, Oregon, USA"
"US","WVOR","BHZ","00","42.4339","-118.6367","1344",,"Wild Horse Valley, Oregon, USA"
"UW","ONAB","HNZ","","44.51466","-124.07487","34",,"Ona Beach, OR, USA"
"UW","ONAB","HNE","","44.51466","-124.07487","34",,"Ona Beach, OR, USA"
"UW","ONAB","HNN","","44.51466","-124.07487","34",,"Ona Beach, OR, USA"
"UW","BAND","HNE","","43.0903","-124.4093","6.5",,"Bandon, OR, USA"
"UW","BAND","HNN","","43.0903","-124.4093","6.5",,"Bandon, OR, USA"
"UW","BAND","HNZ","","43.0903","-124.4093","6.5",,"Bandon, OR, USA"
"UW","CABL","HNE","","42.8365","-124.5634","27",,"Cape Blanco, OR, USA"
"UW","CABL","HNN","","42.8365","-124.5634","27",,"Cape Blanco, OR, USA"
"UW","CABL","HNZ","","42.8365","-124.5634","27",,"Cape Blanco, OR, USA"
"UW","WEDR","HNE","","42.442","-124.4133","184.6",,"Wedderburn, OR, USA"
"UW","WEDR","HNN","","42.442","-124.4133","184.6",,"Wedderburn, OR, USA"
"UW","WEDR","HNZ","","42.442","-124.4133","184.6",,"Wedderburn, OR, USA"
"NN","COLR","HHE","","41.9582","-119.7905","1482",,"Coleman Ranch, NV portable"
"NN","COLR","HHN","","41.9582","-119.7905","1482",,"Coleman Ranch, NV portable"
"NN","COLR","HHZ","","41.9582","-119.7905","1482",,"Coleman Ranch, NV portable"
"NN","COLR","HNE","","41.9582","-119.7905","1482",,"Coleman Ranch, NV portable"
"NN","COLR","HNN","","41.9582","-119.7905","1482",,"Coleman Ranch, NV portable"
"NN","COLR","HNZ","","41.9582","-119.7905","1482",,"Coleman Ranch, NV portable"
"UW","TILL","HNE","","45.45497","-123.8307","11",,"Tillamook, OR, USA"
"UW","TILL","HNN","","45.45497","-123.8307","11",,"Tillamook, OR, USA"
"UW","TILL","HNZ","","45.45497","-123.8307","11",,"Tillamook, OR, USA"
"UW","GTWN","ENE","","47.551212","-122.322007","9",,"Georgetown Playfield ANSS-SMO"
"UW","GTWN","ENN","","47.551212","-122.322007","9",,"Georgetown Playfield ANSS-SMO"
"UW","GTWN","ENZ","","47.551212","-122.322007","9",,"Georgetown Playfield ANSS-SMO"
"NN","SLK","EHZ","","37.834","-119.12867","2438",,"Silver Lake Ca."
"NN","SCH","EHZ","","37.365833","-118.686996","2365",,"Scheelite Ca."
"NN","RCC","EHZ","","37.487667","-118.721664","2800",,"Rock Creek Canyon Ca."
"NN","MLN","EHZ","","37.593834","-118.342667","1780",,"Millner Creek Ca."
"NN","MGN","EHZ","","37.813332","-118.695503","2522",,"Mcgee Canyon Ca."
"NN","LUL","EHZ","","38.052334","-119.180336","2243",,"Lundy Lake Ca."
"NN","CAS","EHZ","","37.574833","-118.551498","2170",,"Casa Diablo Mountain"
"NN","BHP","EHZ","","37.2995","-118.487335","2171",,"Bishop Ca."
"NN","BCK","EHZ","","37.697498","-118.372002","1634",,"Birch Creek Ca."
"CI","WOR","EHZ","","35.69563","-118.24246","795",,"Onyx Ranch, Onyx, CA, USA"
"CI","WVP","EHZ","","35.94945","-117.81724","1435",,"Volcano Peak, Little Lake, CA, USA"
"CI","WSH","EHZ","","35.59962","-117.49265","764",,"Spangler Hills, Ridgecrest, CA, USA"
"CI","WOF","EHZ","","35.53545","-118.71352","1306",,"Oak Flat, Miracle Hot Springs, CA, USA"
"CI","WLH","EHZ","","36.15243","-118.31312","2645",,"Little Horse, Haiwee, CA, USA"
"CI","WCH","EHZ","","35.87887","-118.07405","2461",,"Chimney Peak, Little Lake, CA, USA"
"CI","WAS","EHZ","","35.7377","-118.55743","1828",,"Alta Sierra, Balance Rock, CA, USA"
"CI","TOW","EHZ","","35.80885","-117.76493","653",,"Tower, Inyokern, CA, USA"
"CI","SUN","EHZ","","34.21048","-117.69394","1652",,"Sunset Peak, Mount Baldy, CA, USA"
"CI","SIM","EHZ","","35.35017","-119.99653","578",,"Simmler, Simmler, CA, USA"
"CI","RYS","EHZ","","34.64341","-119.35224","1807",,"Reyes Peak, Wheeler Springs, CA, USA"
"CI","PKM","EHZ","","34.89556","-119.82084","1673",,"Peak Mtn, Los Olivos, CA, USA"
"CI","MAR","EHZ","","35.0026","-119.34022","411",,"Maricopa, Maricopa, CA, USA"
"CI","CRG","EHZ","","35.2422","-119.72486","1169",,"Crocker Grade, Simmler, CA, USA"
"CI","BCH","EHZ","","35.18542","-120.08522","1109",,"Branch Mtn, Simmler, CA, USA"
"CI","ABL","EHZ","","34.84845","-119.22497","1975",,"Mount Abel, Frazier Park, CA, USA"
"UW","RPW","EHZ","","48.44817","-121.514847","850",,"Rockport"
"UW","RPW","EHZ","01","48.44817","-121.514847","850",,"Rockport"
"UO","RSBO","EHE","","44.0434","-122.266998","1237",,"Finn Rock, OR, USA"
"UO","RSBO","EHN","","44.0434","-122.266998","1237",,"Finn Rock, OR, USA"
"UO","RSBO","EHZ","","44.0434","-122.266998","1237",,"Finn Rock, OR, USA"
"UW","MNWA","HNE","","47.565029","-122.534142","8",,"Manchester, WA"
"UW","MNWA","HNN","","47.565029","-122.534142","8",,"Manchester, WA"
"UW","MNWA","HNZ","","47.565029","-122.534142","8",,"Manchester, WA"
"UO","TRIG","HNE","","44.19489","-123.54501","247",,"Triangle Lake - Blachly School District"
"UO","TRIG","HNN","","44.19489","-123.54501","247",,"Triangle Lake - Blachly School District"
"UO","TRIG","HNZ","","44.19489","-123.54501","247",,"Triangle Lake - Blachly School District"
"UW","QHOP","HNE","01","47.06092","-122.8396","62",,"Olympia, WA, USA"
"CN","HOPB","HHN","","49.3873","-121.4205","248",,"Hope, BC, CA"
"CN","HOPB","HHZ","","49.3873","-121.4205","248",,"Hope, BC, CA"
"CN","HOPB","HNE","","49.3873","-121.4205","248",,"Hope, BC, CA"
"CN","HOPB","HHE","","49.3873","-121.4205","248",,"Hope, BC, CA"
"CN","HOPB","HNN","","49.3873","-121.4205","248",,"Hope, BC, CA"
"UW","MTM","EHZ","","46.02533","-122.21287","1121",,"Mt. Mitchell previous ISC code: MTMW"
"CN","HOPB","HNZ","","49.3873","-121.4205","248",,"Hope, BC, CA"
"UW","HDW","EH2","","47.64831","-123.0555","1006",,"Hoodsport"
"UW","HDW","EHZ","","47.64831","-123.0555","1006",,"Hoodsport"
"UW","WPW","EHZ","","46.69864","-121.53734","1280",,"White Pass"
"UW","YACH","HNZ","","44.315","-124.0966","217",,"Yachats, OR, USA"
"UW","CNNB","HNE","","45.8881","-123.9605","13",,"Cannon Beach Fire Station, OR, USA"
"UW","CNNB","HNN","","45.8881","-123.9605","13",,"Cannon Beach Fire Station, OR, USA"
"UW","CNNB","HNZ","","45.8881","-123.9605","13",,"Cannon Beach Fire Station, OR, USA"
"UW","YACH","HNE","","44.315","-124.0966","217",,"Yachats, OR, USA"
"UW","YACH","HNN","","44.315","-124.0966","217",,"Yachats, OR, USA"
"UW","CCRK","ENE","","46.5585","-119.8548","561",,"Sunnyside, WA, USA"
"UW","CCRK","ENN","","46.5585","-119.8548","561",,"Sunnyside, WA, USA"
"UW","CCRK","ENZ","","46.5585","-119.8548","561",,"Sunnyside, WA, USA"
"UW","CCRK","HHE","","46.5585","-119.8548","561",,"Sunnyside, WA, USA"
"UW","CCRK","HHN","","46.5585","-119.8548","561",,"Sunnyside, WA, USA"
"UW","CCRK","HHZ","","46.5585","-119.8548","561",,"Sunnyside, WA, USA"
"UW","PHIN","ENE","","45.8951","-119.9278","227",,"Phinny Hill Vineyards, Prosser, WA, USA"
"UW","PHIN","ENN","","45.8951","-119.9278","227",,"Phinny Hill Vineyards, Prosser, WA, USA"
"UW","PHIN","ENZ","","45.8951","-119.9278","227",,"Phinny Hill Vineyards, Prosser, WA, USA"
"UW","PHIN","HHE","","45.8951","-119.9278","227",,"Phinny Hill Vineyards, Prosser, WA, USA"
"UW","PHIN","HHN","","45.8951","-119.9278","227",,"Phinny Hill Vineyards, Prosser, WA, USA"
"UW","PHIN","HHZ","","45.8951","-119.9278","227",,"Phinny Hill Vineyards, Prosser, WA, USA"
"UW","YPT","EHZ","","46.04858","-118.96329","330",,"Yellepit"
"UW","YPT","ENE","","46.04858","-118.96329","330",,"Yellepit"
"UW","YPT","ENN","","46.04858","-118.96329","330",,"Yellepit"
"UW","YPT","ENZ","","46.04858","-118.96329","330",,"Yellepit"
"UW","YPT","HHE","","46.04858","-118.96329","330",,"Yellepit"
"UW","YPT","HHN","","46.04858","-118.96329","330",,"Yellepit"
"UW","YPT","HHZ","","46.04858","-118.96329","330",,"Yellepit"
"UW","SLF","EHZ","","47.76057","-120.5294","1750",,"Sugar Loaf"
"UW","SSS1","ENE","01","47.5818","-122.33109","5",,"John Stanford Center borehole, Seattle, ANSS-SMO"
"UW","SSS1","ENE","02","47.5818","-122.33109","5",,"John Stanford Center borehole, Seattle, ANSS-SMO"
"UW","SSS1","ENN","01","47.5818","-122.33109","5",,"John Stanford Center borehole, Seattle, ANSS-SMO"
"UW","SSS1","ENN","02","47.5818","-122.33109","5",,"John Stanford Center borehole, Seattle, ANSS-SMO"
"UW","SSS1","ENZ","01","47.5818","-122.33109","5",,"John Stanford Center borehole, Seattle, ANSS-SMO"
"UW","SSS1","ENZ","02","47.5818","-122.33109","5",,"John Stanford Center borehole, Seattle, ANSS-SMO"
"UW","KCAM","HNE","","47.5442","-122.31853","6",,"King County Airport Maint. Shop, ANSS-SMO"
"UW","KCAM","HNN","","47.5442","-122.31853","6",,"King County Airport Maint. Shop, ANSS-SMO"
"UW","KCAM","HNZ","","47.5442","-122.31853","6",,"King County Airport Maint. Shop, ANSS-SMO"
"CN","GOBB","HHE","","48.9495","-123.5105","143",,"Galiano Island, BC, CA"
"CN","GOBB","HHN","","48.9495","-123.5105","143",,"Galiano Island, BC, CA"
"CN","GOBB","HHZ","","48.9495","-123.5105","143",,"Galiano Island, BC, CA"
"CN","GOBB","HNE","","48.9495","-123.5105","143",,"Galiano Island, BC, CA"
"CN","GOBB","HNN","","48.9495","-123.5105","143",,"Galiano Island, BC, CA"
"CN","GOBB","HNZ","","48.9495","-123.5105","143",,"Galiano Island, BC, CA"
"UW","QHOP","HNZ","01","47.06092","-122.8396","62",,"Olympia, WA, USA"
"UW","QHRH","HNE","01","47.47731","-122.20142","54.1",,"Renton, WA, USA"
"UW","QHRH","HNN","01","47.47731","-122.20142","54.1",,"Renton, WA, USA"
"UW","RER","EHZ","","46.81905","-121.84213","1756",,"Mt. Rainier, Emerald Ridge previous ISC code: REMR"
"UW","RED","EHZ","","46.29736","-119.4388","330",,"Red Mountain, Hanford, WA, USA"
"UW","QHOP","HNN","01","47.06092","-122.8396","62",,"Olympia, WA, USA"
"UW","QHRH","HNZ","01","47.47731","-122.20142","54.1",,"Renton, WA, USA"
"CC","CRBU","EHZ","","43.55964","-121.70979","1653.5",,"Cryder Butte, OR"
"CC","CRBU","EHE","","43.55964","-121.70979","1653.5",,"Cryder Butte, OR"
"CC","CRBU","EHN","","43.55964","-121.70979","1653.5",,"Cryder Butte, OR"
"UW","SSS2","ENE","","47.5818","-122.33109","5",,"John Stanford Center surface, Seattle, ANSS-SMO"
"UW","SSS2","ENN","","47.5818","-122.33109","5",,"John Stanford Center surface, Seattle, ANSS-SMO"
"UW","SSS2","ENZ","","47.5818","-122.33109","5",,"John Stanford Center surface, Seattle, ANSS-SMO"
"CC","SVIC","EHE","","43.643082","-121.253273","1766",,"Surveyors Ice Cave, Newberry, OR"
"UW","ALVY","ENE","","43.998161","-123.015793","155",,"Alvey BPA site, OR, USA"
"UW","ALVY","ENN","","43.998161","-123.015793","155",,"Alvey BPA site, OR, USA"
"UW","ALVY","ENZ","","43.998161","-123.015793","155",,"Alvey BPA site, OR, USA"
"UO","ROXY","HNE","","42.3531","-122.78677","1078",,"Roxy Ann Peak, Medford, Oregon, USA"
"UO","ROXY","HNN","","42.3531","-122.78677","1078",,"Roxy Ann Peak, Medford, Oregon, USA"
"UO","ROXY","HNZ","","42.3531","-122.78677","1078",,"Roxy Ann Peak, Medford, Oregon, USA"
"CC","SVIC","EHN","","43.643082","-121.253273","1766",,"Surveyors Ice Cave, Newberry, OR"
"CC","SVIC","EHZ","","43.643082","-121.253273","1766",,"Surveyors Ice Cave, Newberry, OR"
"UO","NOMA","HNE","","45.21157","-122.79792","54",,"North Marion School District, Aurora, OR, USA"
"UO","NOMA","HNN","","45.21157","-122.79792","54",,"North Marion School District, Aurora, OR, USA"
"UO","NOMA","HNZ","","45.21157","-122.79792","54",,"North Marion School District, Aurora, OR, USA"
"UW","PABH","HNE","","47.212779","-124.204503","36",,"Pacific Beach Navy Resort, WA, USA"
"UW","PABH","HNN","","47.212779","-124.204503","36",,"Pacific Beach Navy Resort, WA, USA"
"UW","PABH","HNZ","","47.212779","-124.204503","36",,"Pacific Beach Navy Resort, WA, USA"
"NP","7036","HNE","","46.064","-118.264","10",,"Mill Creek Dam, WA"
"NP","7036","HNN","","46.064","-118.264","10",,"Mill Creek Dam, WA"
"NP","7036","HNZ","","46.064","-118.264","10",,"Mill Creek Dam, WA"
"NP","2181","HNE","","47.655","-122.322","46",,"Ship Canal Bridge, WA"
"NP","2181","HNN","","47.655","-122.322","46",,"Ship Canal Bridge, WA"
"NP","2181","HNZ","","47.655","-122.322","46",,"Ship Canal Bridge, WA"
"NC","KTR","EHZ","","41.908474","-123.377548","1347",,"Thompson Ridge"
"NC","KTR","SHZ","","41.908474","-123.377548","1347",,"Thompson Ridge"
"NC","LAMB","EHZ","","41.610001","-122.625526","1789",,"Antelope Mountain 2"
"NC","LAS","EHZ","","41.59935","-121.577728","2047",,"Arnica Sink"
"NC","LAS","SHZ","","41.59935","-121.577728","2047",,"Arnica Sink"
"NC","LBC","EHZ","","40.836742","-121.34993","1525",,"Butte Creek Rim"
"NC","LBC","SHZ","","40.836742","-121.34993","1525",,"Butte Creek Rim"
"NC","LGB","EHZ","02","41.334183","-122.187706","1952",,"Gray Butte #1"
"NC","LGB","SHZ","","41.334183","-122.187706","1952",,"Gray Butte #1"
"NC","LHE","EHZ","02","41.628582","-122.231636","2117",,"Herd Peak #1"
"NC","LTI","EHZ","","41.176098","-121.488792","1156",,"Timbered Crater"
"NC","LTI","SHZ","","41.176098","-121.488792","1156",,"Timbered Crater"
"CN","ALB","EHZ","","49.2718","-124.8277","26",,"Alberni"
"UW","MKAH","HNZ","","48.3707","-124.5891","18",,"Makah Indian Reservation, WA, USA"
"UW","TUCA","ENE","","46.5139","-118.1455","304",,"Wood Farm, Starbuck, WA, USA"
"UW","TUCA","ENN","","46.5139","-118.1455","304",,"Wood Farm, Starbuck, WA, USA"
"UW","TUCA","ENZ","","46.5139","-118.1455","304",,"Wood Farm, Starbuck, WA, USA"
"UW","TUCA","HHE","","46.5139","-118.1455","304",,"Wood Farm, Starbuck, WA, USA"
"UW","TUCA","HHN","","46.5139","-118.1455","304",,"Wood Farm, Starbuck, WA, USA"
"UW","TUCA","HHZ","","46.5139","-118.1455","304",,"Wood Farm, Starbuck, WA, USA"
"UW","MKAH","HNE","","48.3707","-124.5891","18",,"Makah Indian Reservation, WA, USA"
"UW","MKAH","HNN","","48.3707","-124.5891","18",,"Makah Indian Reservation, WA, USA"
"CN","BFSB","HHE","","48.8336","-125.1361","23",,"Bamfield, BC, CA"
"CN","BFSB","HHN","","48.8336","-125.1361","23",,"Bamfield, BC, CA"
"UW","MRBL","ENE","","48.5183","-121.4845","75",,"Marblemount, WA, USA"
"UW","MRBL","ENN","","48.5183","-121.4845","75",,"Marblemount, WA, USA"
"UW","MRBL","ENZ","","48.5183","-121.4845","75",,"Marblemount, WA, USA"
"UW","MRBL","HHE","","48.5183","-121.4845","75",,"Marblemount, WA, USA"
"UW","MRBL","HHN","","48.5183","-121.4845","75",,"Marblemount, WA, USA"
"UW","MRBL","HHZ","","48.5183","-121.4845","75",,"Marblemount, WA, USA"
"CN","BFSB","HHZ","","48.8336","-125.1361","23",,"Bamfield, BC, CA"
"CN","BIB","EHZ","","49.4103","-123.3105","38",,"Bowen Island, BC, CA"
"CN","BFSB","HNE","","48.8336","-125.1361","23",,"Bamfield, BC, CA"
